# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed May  6 22:05:35 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.06 0.69525 9.47712 1.3078280687 2.5203399194    1.307  0.447  3.7701  4.140    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-13      0.00 6.323e-01 3.136e-01 9.563e-03 2.615e-03 2.385e-02 -1.000 5.418e-02 3.654 4.697 4.383 3.678 3.271 2.957 2.559 2.256 2.212
0.06 0.69525 9.47712 1.3426891565 2.5241591356    1.342  0.507  3.7708  4.094    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 6.332e-01 3.127e-01 9.532e-03 2.607e-03 2.378e-02 -1.000 5.406e-02 3.503 4.538 4.227 3.525 3.121 2.807 2.411 2.110 2.066
0.06 0.69525 9.47712 1.3434782028 2.5242429455    1.343  0.508  3.7708  4.093    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 6.332e-01 3.127e-01 9.532e-03 2.607e-03 2.378e-02 -1.000 5.407e-02 3.499 4.534 4.224 3.522 3.117 2.804 2.408 2.106 2.062
0.06 0.69525 9.47712 1.3601878881 2.5259915676    1.360  0.535  3.7701  4.069    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-13      0.00 6.330e-01 3.129e-01 9.535e-03 2.610e-03 2.382e-02 -1.000 5.417e-02 3.433 4.475 4.161 3.456 3.051 2.736 2.338 2.035 1.991
0.06 0.69525 9.47712 1.3767626286 2.5276779328    1.376  0.561  3.7691  4.045    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 6.325e-01 3.133e-01 9.547e-03 2.613e-03 2.383e-02 -1.000 5.415e-02 3.369 4.424 4.103 3.395 2.987 2.670 2.269 1.964 1.919
0.06 0.69525 9.47712 1.3891304731 2.5289061702    1.389  0.579  3.7681  4.026    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-13      0.00 6.321e-01 3.137e-01 9.559e-03 2.616e-03 2.384e-02 -1.000 5.418e-02 3.322 4.390 4.063 3.350 2.940 2.622 2.218 1.910 1.865
0.06 0.69525 9.47712 1.4007973671 2.5300419647    1.400  0.597  3.7670  4.007    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-13      0.00 6.314e-01 3.144e-01 9.576e-03 2.620e-03 2.387e-02 -1.000 5.426e-02 3.278 4.361 4.027 3.310 2.897 2.576 2.169 1.859 1.813
0.06 0.69525 9.47712 1.4180364609 2.5316809457    1.418  0.622  3.7648  3.979    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 6.300e-01 3.156e-01 9.608e-03 2.627e-03 2.394e-02 -1.000 5.444e-02 3.216 4.326 3.979 3.253 2.835 2.511 2.097 1.782 1.736
0.06 0.69525 9.47712 1.4335130453 2.5331138062    1.433  0.643  3.7627  3.954    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-13      0.00 6.285e-01 3.169e-01 9.644e-03 2.635e-03 2.401e-02 -1.000 5.460e-02 3.162 4.300 3.939 3.204 2.780 2.453 2.033 1.713 1.666
0.06 0.69525 9.47712 1.4347825050 2.5332297594    1.434  0.645  3.7625  3.952    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-13      0.00 6.284e-01 3.170e-01 9.647e-03 2.636e-03 2.402e-02 -1.000 5.461e-02 3.157 4.298 3.936 3.200 2.776 2.448 2.028 1.708 1.660
